text1,text2,label,text1_mean_entropy,text1_sum_entropy,text1_n_tokens,text2_mean_entropy,text2_sum_entropy,text2_n_tokens,delta_mean_entropy,delta_sum_entropy,delta_n_tokens
"          final int size = dataPoints.size(); -        // number of clusters has to be smaller or equal the number of data points-        if (size < k) {-            throw new NumberIsTooSmallException(size, k, false);-        }--        // copy the input collection to an unmodifiable list with indexed access+		if (size == 0) {+			return clusters;+		}++		this.points = null;+		// copy the input collection to an unmodifiable list with indexed access         points = Collections.unmodifiableList(new ArrayList<T>(dataPoints));         clusters = new ArrayList<CentroidCluster<T>>();         membershipMatrix = new double[size][k];          do {             saveMembershipMatrix(oldMatrix);-            updateClusterCenters();             updateMembershipMatrix();             difference = calculateMaxMembershipChange(oldMatrix);         } while (difference > epsilon && ++iteration < max);         final List<CentroidCluster<T>> newClusters = new ArrayList<CentroidCluster<T>>(k);         for (final CentroidCluster<T> cluster : clusters) {             final Clusterable center = cluster.getCenter();-            int i = 0;+			int i = 0;             double[] arr = new double[center.getPoint().length];             double sum = 0.0;             for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 final double[] pointArr = point.getPoint();-                for (int idx = 0; idx < arr.length; idx++) {-                    arr[idx] += u * pointArr[idx];-                }                 sum += u;                 i++;             }             MathArrays.scaleInPlace(1.0 / sum, arr);-            newClusters.add(new CentroidCluster<T>(new DoublePoint(arr)));-            j++;         }         clusters.clear();         clusters = newClusters;","          final int size = dataPoints.size(); -+        clusters = new ArrayList<CentroidCluster<T>>();+		if (size == 0) {+			return clusters;+		}++        this.points = null;+		this.points = null;+		// copy the input collection to an unmodifiable list with indexed access         points = Collections.unmodifiableList(new ArrayList<T>(dataPoints));         clusters = new ArrayList<CentroidCluster<T>>();         membershipMatrix = new double[size][k];          do {             saveMembershipMatrix(oldMatrix);             updateMembershipMatrix();             difference = calculateMaxMembershipChange(oldMatrix);         } while (difference > epsilon && ++iteration < max);         final List<CentroidCluster<T>> newClusters = new ArrayList<CentroidCluster<T>>(k);         for (final CentroidCluster<T> cluster : clusters) {             final Clusterable center = cluster.getCenter();+            clusters.clear();+			int i = 0;             double[] arr = new double[center.getPoint().length];             double sum = 0.0;             for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 final double[] pointArr = point.getPoint();+                int nextPointIndex = -1;                 sum += u;                 i++;             }             MathArrays.scaleInPlace(1.0 / sum, arr);         }         clusters.clear();         clusters = newClusters;",1,1.3009259259259258,562.0,432,1.5356083086053411,517.5,337,-0.23468238267941532,44.5,95
"         int j = 0;         final List<CentroidCluster<T>> newClusters = new ArrayList<CentroidCluster<T>>(k);         for (final CentroidCluster<T> cluster : clusters) {-            final Clusterable center = cluster.getCenter();+			final Clusterable center = cluster.getCenter();             int i = 0;             double[] arr = new double[center.getPoint().length];             double sum = 0.0;             for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 final double[] pointArr = point.getPoint();-                for (int idx = 0; idx < arr.length; idx++) {-                    arr[idx] += u * pointArr[idx];-                }                 sum += u;                 i++;             }","         int j = 0;         final List<CentroidCluster<T>> newClusters = new ArrayList<CentroidCluster<T>>(k);         for (final CentroidCluster<T> cluster : clusters) {+            boolean emptyCluster = false;+			final Clusterable center = cluster.getCenter();             int i = 0;             double[] arr = new double[center.getPoint().length];             double sum = 0.0;             for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 final double[] pointArr = point.getPoint();+                int nextPointIndex = -1;                 sum += u;                 i++;             }",1,1.2127659574468086,228.0,188,1.55078125,248.125,160,-0.3380152925531914,-20.125,28
"          final int size = dataPoints.size(); -        // number of clusters has to be smaller or equal the number of data points-        if (size < k) {-            throw new NumberIsTooSmallException(size, k, false);-        }+			return clusters;+		} -        // copy the input collection to an unmodifiable list with indexed access+		// copy the input collection to an unmodifiable list with indexed access         points = Collections.unmodifiableList(new ArrayList<T>(dataPoints));         clusters = new ArrayList<CentroidCluster<T>>();         membershipMatrix = new double[size][k];          do {             saveMembershipMatrix(oldMatrix);-            updateClusterCenters();             updateMembershipMatrix();             difference = calculateMaxMembershipChange(oldMatrix);         } while (difference > epsilon && ++iteration < max);         final List<CentroidCluster<T>> newClusters = new ArrayList<CentroidCluster<T>>(k);         for (final CentroidCluster<T> cluster : clusters) {             final Clusterable center = cluster.getCenter();-            int i = 0;+			int i = 0;             double[] arr = new double[center.getPoint().length];             double sum = 0.0;             for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 final double[] pointArr = point.getPoint();-                for (int idx = 0; idx < arr.length; idx++) {-                    arr[idx] += u * pointArr[idx];-                }                 sum += u;                 i++;             }             MathArrays.scaleInPlace(1.0 / sum, arr);-            newClusters.add(new CentroidCluster<T>(new DoublePoint(arr)));-            j++;         }         clusters.clear();         clusters = newClusters;","          final int size = dataPoints.size(); +        if (size == 0) {+			return clusters;+		} +        this.points = null;+		// copy the input collection to an unmodifiable list with indexed access         points = Collections.unmodifiableList(new ArrayList<T>(dataPoints));         clusters = new ArrayList<CentroidCluster<T>>();         membershipMatrix = new double[size][k];          do {             saveMembershipMatrix(oldMatrix);             updateMembershipMatrix();             difference = calculateMaxMembershipChange(oldMatrix);         } while (difference > epsilon && ++iteration < max);         final List<CentroidCluster<T>> newClusters = new ArrayList<CentroidCluster<T>>(k);         for (final CentroidCluster<T> cluster : clusters) {             final Clusterable center = cluster.getCenter();+            clusters.clear();+			int i = 0;             double[] arr = new double[center.getPoint().length];             double sum = 0.0;             for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 final double[] pointArr = point.getPoint();+                int index = 0;                 sum += u;                 i++;             }             MathArrays.scaleInPlace(1.0 / sum, arr);         }         clusters.clear();         clusters = newClusters;",1,1.308252427184466,539.0,412,1.5618971061093248,485.75,311,-0.25364467892485876,53.25,101
"         membershipMatrix = new double[size][k];         final double[][] oldMatrix = new double[size][k]; -        // if no points are provided, return an empty list of clusters-        if (size == 0) {-            return clusters;-        }-         initializeMembershipMatrix();          // there is at least one point             double sum = 0.0;             for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);-                final double[] pointArr = point.getPoint();-                for (int idx = 0; idx < arr.length; idx++) {-                    arr[idx] += u * pointArr[idx];-                }+						clusters.get(j).getCenter()));                 sum += u;                 i++;             }             MathArrays.scaleInPlace(1.0 / sum, arr);             newClusters.add(new CentroidCluster<T>(new DoublePoint(arr)));-            j++;         }         clusters.clear();         clusters = newClusters;","         membershipMatrix = new double[size][k];         final double[][] oldMatrix = new double[size][k]; -         initializeMembershipMatrix();          // there is at least one point             double sum = 0.0;             for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);+                final double distA = FastMath.abs(distance(point,+						clusters.get(j).getCenter()));                 sum += u;                 i++;             }             MathArrays.scaleInPlace(1.0 / sum, arr);             newClusters.add(new CentroidCluster<T>(new DoublePoint(arr)));         }         clusters.clear();         clusters = newClusters;",1,1.7456709956709957,403.25,231,1.958841463414634,321.25,164,-0.21317046774363835,82.0,67
"             for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 final double[] pointArr = point.getPoint();-                for (int idx = 0; idx < arr.length; idx++) {-                    arr[idx] += u * pointArr[idx];-                }                 sum += u;                 i++;             }             MathArrays.scaleInPlace(1.0 / sum, arr);             newClusters.add(new CentroidCluster<T>(new DoublePoint(arr)));-            j++;         }         clusters.clear();         clusters = newClusters;","             for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 final double[] pointArr = point.getPoint();+                int index = 0;                 sum += u;                 i++;             }             MathArrays.scaleInPlace(1.0 / sum, arr);             newClusters.add(new CentroidCluster<T>(new DoublePoint(arr)));         }         clusters.clear();         clusters = newClusters;",1,1.6160071942446044,224.625,139,2.076388888888889,224.25,108,-0.46038169464428447,0.375,31
"             for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 final double[] pointArr = point.getPoint();-                for (int idx = 0; idx < arr.length; idx++) {-                    arr[idx] += u * pointArr[idx];-                }                 sum += u;-                i++;             }             MathArrays.scaleInPlace(1.0 / sum, arr);             newClusters.add(new CentroidCluster<T>(new DoublePoint(arr)));","             for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 final double[] pointArr = point.getPoint();+                double distSqSum = 0.0;                 sum += u;+                break;             }             MathArrays.scaleInPlace(1.0 / sum, arr);             newClusters.add(new CentroidCluster<T>(new DoublePoint(arr)));",1,1.7520491803278688,213.75,122,2.24875,224.875,100,-0.496700819672131,-11.125,22
"          final int size = dataPoints.size(); -        // number of clusters has to be smaller or equal the number of data points-        if (size < k) {-            throw new NumberIsTooSmallException(size, k, false);-        }-         // copy the input collection to an unmodifiable list with indexed access         points = Collections.unmodifiableList(new ArrayList<T>(dataPoints));         clusters = new ArrayList<CentroidCluster<T>>();         membershipMatrix = new double[size][k];         final double[][] oldMatrix = new double[size][k]; -        // if no points are provided, return an empty list of clusters-        if (size == 0) {-            return clusters;-        }          initializeMembershipMatrix();              for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 final double[] pointArr = point.getPoint();-                for (int idx = 0; idx < arr.length; idx++) {-                    arr[idx] += u * pointArr[idx];-                }                 sum += u;                 i++;             }","          final int size = dataPoints.size(); -         // copy the input collection to an unmodifiable list with indexed access         points = Collections.unmodifiableList(new ArrayList<T>(dataPoints));         clusters = new ArrayList<CentroidCluster<T>>();         membershipMatrix = new double[size][k];         final double[][] oldMatrix = new double[size][k]; +        boolean emptyCluster = false;          initializeMembershipMatrix();              for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 final double[] pointArr = point.getPoint();+                int nextPointIndex = -1;                 sum += u;                 i++;             }",1,1.6316326530612244,399.75,245,2.238562091503268,342.5,153,-0.6069294384420436,57.25,92
"          // there is at least one point         final int pointDimension = points.get(0).getPoint().length;-        for (int i = 0; i < k; i++) {+		for (int i = 0; i < k; i++) {             clusters.add(new CentroidCluster<T>(new DoublePoint(new double[pointDimension])));         }          int iteration = 0;         final int max = (maxIterations < 0) ? Integer.MAX_VALUE : maxIterations;-        double difference = 0.0;+			return clusters;+		}+		double difference = 0.0;          do {             saveMembershipMatrix(oldMatrix);             updateClusterCenters();-            updateMembershipMatrix();+			updateMembershipMatrix();             difference = calculateMaxMembershipChange(oldMatrix);         } while (difference > epsilon && ++iteration < max);              double sum = 0.0;             for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);-                final double[] pointArr = point.getPoint();-                for (int idx = 0; idx < arr.length; idx++) {-                    arr[idx] += u * pointArr[idx];-                }                 sum += u;                 i++;             }","          // there is at least one point         final int pointDimension = points.get(0).getPoint().length;+        int j = 0;+		for (int i = 0; i < k; i++) {             clusters.add(new CentroidCluster<T>(new DoublePoint(new double[pointDimension])));         }          int iteration = 0;         final int max = (maxIterations < 0) ? Integer.MAX_VALUE : maxIterations;+        if (size == 0) {+			return clusters;+		}+		double difference = 0.0;          do {             saveMembershipMatrix(oldMatrix);             updateClusterCenters();+            int newCluster = -1;+			updateMembershipMatrix();             difference = calculateMaxMembershipChange(oldMatrix);         } while (difference > epsilon && ++iteration < max);              double sum = 0.0;             for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);+                int nextPointIndex = -1;                 sum += u;                 i++;             }",1,1.4710884353741496,432.5,294,1.7281746031746033,435.5,252,-0.2570861678004537,-3.0,42
"             throw new NumberIsTooSmallException(size, k, false);         } -        // copy the input collection to an unmodifiable list with indexed access+				k);+		// copy the input collection to an unmodifiable list with indexed access         points = Collections.unmodifiableList(new ArrayList<T>(dataPoints));         clusters = new ArrayList<CentroidCluster<T>>();         membershipMatrix = new double[size][k];      */     private void updateClusterCenters() {         int j = 0;-        final List<CentroidCluster<T>> newClusters = new ArrayList<CentroidCluster<T>>(k);+		final List<CentroidCluster<T>> newClusters = new ArrayList<CentroidCluster<T>>(k);         for (final CentroidCluster<T> cluster : clusters) {             final Clusterable center = cluster.getCenter();             int i = 0;             for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 final double[] pointArr = point.getPoint();-                for (int idx = 0; idx < arr.length; idx++) {-                    arr[idx] += u * pointArr[idx];-                }                 sum += u;                 i++;             }             MathArrays.scaleInPlace(1.0 / sum, arr);             newClusters.add(new CentroidCluster<T>(new DoublePoint(arr)));-            j++;         }         clusters.clear();         clusters = newClusters;","             throw new NumberIsTooSmallException(size, k, false);         } +        final List<CentroidCluster<T>> newClusters = new ArrayList<CentroidCluster<T>>(+				k);+		// copy the input collection to an unmodifiable list with indexed access         points = Collections.unmodifiableList(new ArrayList<T>(dataPoints));         clusters = new ArrayList<CentroidCluster<T>>();         membershipMatrix = new double[size][k];      */     private void updateClusterCenters() {         int j = 0;+        int minCluster = 0;+		final List<CentroidCluster<T>> newClusters = new ArrayList<CentroidCluster<T>>(k);         for (final CentroidCluster<T> cluster : clusters) {             final Clusterable center = cluster.getCenter();             int i = 0;             for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 final double[] pointArr = point.getPoint();                 sum += u;                 i++;             }             MathArrays.scaleInPlace(1.0 / sum, arr);             newClusters.add(new CentroidCluster<T>(new DoublePoint(arr)));         }         clusters.clear();         clusters = newClusters;",1,1.4231927710843373,472.5,332,1.5734265734265733,450.0,286,-0.15023380234223604,22.5,46
"         membershipMatrix = new double[size][k];         final double[][] oldMatrix = new double[size][k]; -        // if no points are provided, return an empty list of clusters-        if (size == 0) {-            return clusters;-        }-         initializeMembershipMatrix();          // there is at least one point      * Update the cluster centers.      */     private void updateClusterCenters() {-        int j = 0;+		int j = 0;         final List<CentroidCluster<T>> newClusters = new ArrayList<CentroidCluster<T>>(k);         for (final CentroidCluster<T> cluster : clusters) {-            final Clusterable center = cluster.getCenter();+			final Clusterable center = cluster.getCenter();             int i = 0;             double[] arr = new double[center.getPoint().length];             double sum = 0.0;             for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 final double[] pointArr = point.getPoint();-                for (int idx = 0; idx < arr.length; idx++) {-                    arr[idx] += u * pointArr[idx];-                }                 sum += u;                 i++;             }             MathArrays.scaleInPlace(1.0 / sum, arr);             newClusters.add(new CentroidCluster<T>(new DoublePoint(arr)));-            j++;         }         clusters.clear();         clusters = newClusters;","         membershipMatrix = new double[size][k];         final double[][] oldMatrix = new double[size][k]; -         initializeMembershipMatrix();          // there is at least one point      * Update the cluster centers.      */     private void updateClusterCenters() {+        final int max = (maxIterations < 0) ? Integer.MAX_VALUE : maxIterations;+		int j = 0;         final List<CentroidCluster<T>> newClusters = new ArrayList<CentroidCluster<T>>(k);         for (final CentroidCluster<T> cluster : clusters) {+            boolean emptyCluster = false;+			final Clusterable center = cluster.getCenter();             int i = 0;             double[] arr = new double[center.getPoint().length];             double sum = 0.0;             for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 final double[] pointArr = point.getPoint();                 sum += u;                 i++;             }             MathArrays.scaleInPlace(1.0 / sum, arr);             newClusters.add(new CentroidCluster<T>(new DoublePoint(arr)));         }         clusters.clear();         clusters = newClusters;",1,1.2767062314540059,430.25,337,1.4508928571428572,406.25,280,-0.17418662568885135,24.0,57
"          do {             saveMembershipMatrix(oldMatrix);-            updateClusterCenters();             updateMembershipMatrix();             difference = calculateMaxMembershipChange(oldMatrix);         } while (difference > epsilon && ++iteration < max);         final List<CentroidCluster<T>> newClusters = new ArrayList<CentroidCluster<T>>(k);         for (final CentroidCluster<T> cluster : clusters) {             final Clusterable center = cluster.getCenter();-            int i = 0;+			int i = 0;             double[] arr = new double[center.getPoint().length];             double sum = 0.0;             for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 final double[] pointArr = point.getPoint();-                for (int idx = 0; idx < arr.length; idx++) {-                    arr[idx] += u * pointArr[idx];-                }                 sum += u;                 i++;             }             MathArrays.scaleInPlace(1.0 / sum, arr);-            newClusters.add(new CentroidCluster<T>(new DoublePoint(arr)));-            j++;         }         clusters.clear();         clusters = newClusters;","          do {             saveMembershipMatrix(oldMatrix);             updateMembershipMatrix();             difference = calculateMaxMembershipChange(oldMatrix);         } while (difference > epsilon && ++iteration < max);         final List<CentroidCluster<T>> newClusters = new ArrayList<CentroidCluster<T>>(k);         for (final CentroidCluster<T> cluster : clusters) {             final Clusterable center = cluster.getCenter();+            clusters.clear();+			int i = 0;             double[] arr = new double[center.getPoint().length];             double sum = 0.0;             for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 final double[] pointArr = point.getPoint();                 sum += u;                 i++;             }             MathArrays.scaleInPlace(1.0 / sum, arr);         }         clusters.clear();         clusters = newClusters;",1,1.3714028776978417,381.25,278,1.7190476190476192,361.0,210,-0.3476447413497774,20.25,68
"             clusters.add(new CentroidCluster<T>(new DoublePoint(new double[pointDimension])));         } -        int iteration = 0;+			throw new NumberIsTooSmallException(size, k, false);+		}+		int iteration = 0;         final int max = (maxIterations < 0) ? Integer.MAX_VALUE : maxIterations;         double difference = 0.0;          int j = 0;         final List<CentroidCluster<T>> newClusters = new ArrayList<CentroidCluster<T>>(k);         for (final CentroidCluster<T> cluster : clusters) {-            final Clusterable center = cluster.getCenter();+			final Clusterable center = cluster.getCenter();             int i = 0;             double[] arr = new double[center.getPoint().length];             double sum = 0.0;             for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 final double[] pointArr = point.getPoint();-                for (int idx = 0; idx < arr.length; idx++) {-                    arr[idx] += u * pointArr[idx];-                }                 sum += u;                 i++;             }","             clusters.add(new CentroidCluster<T>(new DoublePoint(new double[pointDimension])));         } +        if (size < k) {+			throw new NumberIsTooSmallException(size, k, false);+		}+		int iteration = 0;         final int max = (maxIterations < 0) ? Integer.MAX_VALUE : maxIterations;         double difference = 0.0;          int j = 0;         final List<CentroidCluster<T>> newClusters = new ArrayList<CentroidCluster<T>>(k);         for (final CentroidCluster<T> cluster : clusters) {+            boolean emptyCluster = false;+			final Clusterable center = cluster.getCenter();             int i = 0;             double[] arr = new double[center.getPoint().length];             double sum = 0.0;             for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 final double[] pointArr = point.getPoint();+                int nextPointIndex = -1;                 sum += u;                 i++;             }",1,1.2925531914893618,364.5,282,1.4784313725490197,377.0,255,-0.18587818105965792,-12.5,27
"          final int size = dataPoints.size(); -        // number of clusters has to be smaller or equal the number of data points-        if (size < k) {-            throw new NumberIsTooSmallException(size, k, false);-        }--        // copy the input collection to an unmodifiable list with indexed access+		// copy the input collection to an unmodifiable list with indexed access         points = Collections.unmodifiableList(new ArrayList<T>(dataPoints));-        clusters = new ArrayList<CentroidCluster<T>>();+		clusters = new ArrayList<CentroidCluster<T>>();         membershipMatrix = new double[size][k];         final double[][] oldMatrix = new double[size][k];           initializeMembershipMatrix(); -        // there is at least one point+		// there is at least one point         final int pointDimension = points.get(0).getPoint().length;         for (int i = 0; i < k; i++) {             clusters.add(new CentroidCluster<T>(new DoublePoint(new double[pointDimension])));             double[] arr = new double[center.getPoint().length];             double sum = 0.0;             for (final T point : points) {-                final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);-                final double[] pointArr = point.getPoint();-                for (int idx = 0; idx < arr.length; idx++) {-                    arr[idx] += u * pointArr[idx];-                }+				final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 sum += u;-                i++;             }-            MathArrays.scaleInPlace(1.0 / sum, arr);             newClusters.add(new CentroidCluster<T>(new DoublePoint(arr)));-            j++;         }         clusters.clear();         clusters = newClusters;","          final int size = dataPoints.size(); -+        this.points = null;+		// copy the input collection to an unmodifiable list with indexed access         points = Collections.unmodifiableList(new ArrayList<T>(dataPoints));+        this.clusters = null;+		clusters = new ArrayList<CentroidCluster<T>>();         membershipMatrix = new double[size][k];         final double[][] oldMatrix = new double[size][k];           initializeMembershipMatrix(); +        final List<T> neighbors = new ArrayList<T>();+		// there is at least one point         final int pointDimension = points.get(0).getPoint().length;         for (int i = 0; i < k; i++) {             clusters.add(new CentroidCluster<T>(new DoublePoint(new double[pointDimension])));             double[] arr = new double[center.getPoint().length];             double sum = 0.0;             for (final T point : points) {+                int minCluster = 0;+				final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);+                boolean emptyCluster = false;                 sum += u;             }             newClusters.add(new CentroidCluster<T>(new DoublePoint(arr)));         }         clusters.clear();         clusters = newClusters;",1,1.2767220902612826,537.5,421,1.6889830508474577,498.25,295,-0.4122609605861751,39.25,126
"          final int size = dataPoints.size(); -        // number of clusters has to be smaller or equal the number of data points-        if (size < k) {-            throw new NumberIsTooSmallException(size, k, false);-        }+			return clusters;+		} -        // copy the input collection to an unmodifiable list with indexed access+		// copy the input collection to an unmodifiable list with indexed access         points = Collections.unmodifiableList(new ArrayList<T>(dataPoints));         clusters = new ArrayList<CentroidCluster<T>>();         membershipMatrix = new double[size][k];             double[] arr = new double[center.getPoint().length];             double sum = 0.0;             for (final T point : points) {-                final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);+				final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 final double[] pointArr = point.getPoint();-                for (int idx = 0; idx < arr.length; idx++) {-                    arr[idx] += u * pointArr[idx];-                }                 sum += u;                 i++;             }-            MathArrays.scaleInPlace(1.0 / sum, arr);             newClusters.add(new CentroidCluster<T>(new DoublePoint(arr)));-            j++;         }         clusters.clear();         clusters = newClusters;      * the highest membership.      */     private void updateMembershipMatrix() {-        for (int i = 0; i < points.size(); i++) {+		for (int i = 0; i < points.size(); i++) {             final T point = points.get(i);             double maxMembership = 0.0;             int newCluster = -1;","          final int size = dataPoints.size(); +        if (size == 0) {+			return clusters;+		} +        this.points = null;+		// copy the input collection to an unmodifiable list with indexed access         points = Collections.unmodifiableList(new ArrayList<T>(dataPoints));         clusters = new ArrayList<CentroidCluster<T>>();         membershipMatrix = new double[size][k];             double[] arr = new double[center.getPoint().length];             double sum = 0.0;             for (final T point : points) {+                int minCluster = 0;+				final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 final double[] pointArr = point.getPoint();+                int nextPointIndex = -1;                 sum += u;                 i++;             }             newClusters.add(new CentroidCluster<T>(new DoublePoint(arr)));         }         clusters.clear();         clusters = newClusters;      * the highest membership.      */     private void updateMembershipMatrix() {+        List<CentroidCluster<T>> newClusters = new ArrayList<CentroidCluster<T>>();+		for (int i = 0; i < points.size(); i++) {             final T point = points.get(i);             double maxMembership = 0.0;             int newCluster = -1;",1,1.3242574257425743,535.0,404,1.6294498381877023,503.5,309,-0.30519241244512796,31.5,95
"          final int size = dataPoints.size(); -        // number of clusters has to be smaller or equal the number of data points-        if (size < k) {-            throw new NumberIsTooSmallException(size, k, false);-        } -        // copy the input collection to an unmodifiable list with indexed access+				k);+		// copy the input collection to an unmodifiable list with indexed access         points = Collections.unmodifiableList(new ArrayList<T>(dataPoints));         clusters = new ArrayList<CentroidCluster<T>>();         membershipMatrix = new double[size][k];         final double[][] oldMatrix = new double[size][k]; -        // if no points are provided, return an empty list of clusters-        if (size == 0) {-            return clusters;-        }-         initializeMembershipMatrix();          // there is at least one point             double[] arr = new double[center.getPoint().length];             double sum = 0.0;             for (final T point : points) {-                final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);+				final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 final double[] pointArr = point.getPoint();-                for (int idx = 0; idx < arr.length; idx++) {-                    arr[idx] += u * pointArr[idx];-                }                 sum += u;                 i++;             }             MathArrays.scaleInPlace(1.0 / sum, arr);             newClusters.add(new CentroidCluster<T>(new DoublePoint(arr)));-            j++;         }         clusters.clear();         clusters = newClusters;","          final int size = dataPoints.size(); +        double sum = 0.0; +        final List<CentroidCluster<T>> newClusters = new ArrayList<CentroidCluster<T>>(+				k);+		// copy the input collection to an unmodifiable list with indexed access         points = Collections.unmodifiableList(new ArrayList<T>(dataPoints));         clusters = new ArrayList<CentroidCluster<T>>();         membershipMatrix = new double[size][k];         final double[][] oldMatrix = new double[size][k]; -         initializeMembershipMatrix();          // there is at least one point             double[] arr = new double[center.getPoint().length];             double sum = 0.0;             for (final T point : points) {+                int minCluster = 0;+				final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);                 final double[] pointArr = point.getPoint();                 sum += u;                 i++;             }             MathArrays.scaleInPlace(1.0 / sum, arr);             newClusters.add(new CentroidCluster<T>(new DoublePoint(arr)));         }         clusters.clear();         clusters = newClusters;",1,1.4585561497326203,545.5,374,1.7659774436090225,469.75,266,-0.30742129387640227,75.75,108
"          final int size = dataPoints.size(); -        // number of clusters has to be smaller or equal the number of data points-        if (size < k) {-            throw new NumberIsTooSmallException(size, k, false);-        }          // copy the input collection to an unmodifiable list with indexed access         points = Collections.unmodifiableList(new ArrayList<T>(dataPoints));          // there is at least one point         final int pointDimension = points.get(0).getPoint().length;-        for (int i = 0; i < k; i++) {+		for (int i = 0; i < k; i++) {             clusters.add(new CentroidCluster<T>(new DoublePoint(new double[pointDimension])));         }          int iteration = 0;         final int max = (maxIterations < 0) ? Integer.MAX_VALUE : maxIterations;-        double difference = 0.0;+			return clusters;+		}+		double difference = 0.0;          do {             saveMembershipMatrix(oldMatrix);             double sum = 0.0;             for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);-                final double[] pointArr = point.getPoint();-                for (int idx = 0; idx < arr.length; idx++) {-                    arr[idx] += u * pointArr[idx];-                }                 sum += u;                 i++;             }             MathArrays.scaleInPlace(1.0 / sum, arr);             newClusters.add(new CentroidCluster<T>(new DoublePoint(arr)));-            j++;         }         clusters.clear();         clusters = newClusters;","          final int size = dataPoints.size(); +        List<CentroidCluster<T>> newClusters = new ArrayList<CentroidCluster<T>>();          // copy the input collection to an unmodifiable list with indexed access         points = Collections.unmodifiableList(new ArrayList<T>(dataPoints));          // there is at least one point         final int pointDimension = points.get(0).getPoint().length;+        int j = 0;+		for (int i = 0; i < k; i++) {             clusters.add(new CentroidCluster<T>(new DoublePoint(new double[pointDimension])));         }          int iteration = 0;         final int max = (maxIterations < 0) ? Integer.MAX_VALUE : maxIterations;+        if (size == 0) {+			return clusters;+		}+		double difference = 0.0;          do {             saveMembershipMatrix(oldMatrix);             double sum = 0.0;             for (final T point : points) {                 final double u = FastMath.pow(membershipMatrix[i][j], fuzziness);+                final List<CentroidCluster<T>> resultSet = new ArrayList<CentroidCluster<T>>();                 sum += u;                 i++;             }             MathArrays.scaleInPlace(1.0 / sum, arr);             newClusters.add(new CentroidCluster<T>(new DoublePoint(arr)));         }         clusters.clear();         clusters = newClusters;",1,1.3901808785529717,538.0,387,1.5129573170731707,496.25,328,-0.12277643852019904,41.75,59
